8.899641224696953554e-03	2.838335526189199882e+05	1.044198578846850578e+05	2.007935213523760613e+05
1.507912216506557788e-02	4.947141002851774683e+05	3.338826827017152682e+05	4.862404728165731067e+05
2.144790186456836667e-02	2.302170821317475638e+05	1.829652584714485565e+05	2.711395551336427161e+04
2.783660776489276650e-02	8.031823104807324125e+04	6.056727507917858020e+04	1.784481578568822806e+04
3.435099785803411021e-02	3.158606949895408252e+04	2.273504137301786977e+04	1.193391968198665199e+04
4.047886761425745911e-02	2.652970522437285035e+04	2.942050955214289570e+04	3.184910194583730572e+03
4.676716683575679601e-02	2.532415696629341619e+04	1.598419549885045672e+04	-7.046597402395573795e+01
5.308225101765951665e-02	2.661769895231112605e+04	1.410584569695767095e+04	3.860769268856453891e+03
5.945362440940590160e-02	2.798366915120102931e+04	1.828253002873620790e+04	2.879821575847211079e+03
6.576224814588792211e-02	2.684340918911771223e+04	1.231105806372677762e+04	2.471118798187948414e+03
7.196632906698736953e-02	1.886848168054812777e+04	1.292069810470703123e+04	9.196864618899877541e+01
7.827860915688347743e-02	1.341632021060847183e+04	7.918003326909456518e+03	-1.857388196745079085e+03
8.470398945834539672e-02	1.043796619590862610e+04	8.022011386425942874e+03	2.176360429059546732e+03
9.096854620527369817e-02	8.995841531802125246e+03	6.758250835696469949e+03	2.156939444585672391e+03
9.720789776830213169e-02	7.767947025931373901e+03	5.876225819042760122e+03	-3.610008895740770072e+02
1.034763038959366499e-01	7.779590674473040963e+03	5.147651020466711088e+03	1.026688169885332172e+03
1.097576444254559219e-01	7.413638576124598330e+03	3.870259994608868055e+03	1.592843664921140089e+03
1.160543084780093354e-01	7.275716107832034140e+03	4.097202663885639595e+03	7.511985091116458761e+02
1.223669666537485351e-01	6.287900766959084649e+03	3.070132084462209150e+03	1.235846014680816324e+03
1.286817263090294094e-01	5.415842586462017607e+03	2.900472682760780117e+03	-3.468581487699889010e+01
1.349500801664080818e-01	4.715800460277094317e+03	2.552950642719747520e+03	7.836419950926220963e+02
1.411949558842147678e-01	4.367725388556783400e+03	2.429117106514778243e+03	5.672948318085818755e+02
1.475133575747468451e-01	3.910925787219522590e+03	2.351039026522294080e+03	7.053360466192793865e+02
1.537865074252268427e-01	3.683801144595706774e+03	2.164786989296848333e+03	9.220586192106795806e+02
1.600657544051110326e-01	3.383640078550244652e+03	1.923004099563934460e+03	6.404468306687215318e+02
1.663991168687080635e-01	3.214232652458527355e+03	1.541980869773484073e+03	6.763150977935640640e+02
1.727195645776442856e-01	3.014459027014105232e+03	1.386117882271751569e+03	3.986697487983858537e+02
1.789765213377084718e-01	2.801246641734555851e+03	1.370455513132127862e+03	7.174192223305607286e+02
1.852353690647852158e-01	2.574147458980542524e+03	1.152060117061907249e+03	3.078728983358373625e+02
1.914806787341157279e-01	2.414958826092580239e+03	1.123024547312573759e+03	4.743208888178886582e+02
1.977889868651535599e-01	2.241060138209604702e+03	1.034384337802096070e+03	3.800840270235690923e+02
2.040937735447724277e-01	2.101776237280035275e+03	8.605980042243617163e+02	6.957982301279216131e+01
2.103939302609846018e-01	1.979390436746159139e+03	7.596486365162226093e+02	4.155070594902948642e+02
2.166909709822301688e-01	1.846849766049051368e+03	5.541394354193015488e+02	1.905308784664535722e+02
2.229700281216152047e-01	1.751027519645850589e+03	7.316175359078897600e+02	3.257862327135698024e+02
2.292620027086341994e-01	1.660788433202410488e+03	5.986798389745426903e+02	1.816219947667438817e+02
2.355141508366812297e-01	1.576337667873351393e+03	5.751473172390616355e+02	4.148462594712401028e+02
2.417910583817859116e-01	1.493255241658815521e+03	5.083266005976045108e+02	3.714732228710715276e+02
2.480856539439619257e-01	1.400828441617016097e+03	3.478491110921279983e+02	2.785434064190529853e+02
2.543492256872954549e-01	1.334530379935779592e+03	3.675252299552921613e+02	3.683227946318206705e+02
2.606334251884805386e-01	1.260616995197920915e+03	3.484407663587203956e+02	2.652223415681673941e+02
2.669257370896960802e-01	1.200750533303060820e+03	2.435326952896477337e+02	2.393233708034580332e+02
2.732423343141155980e-01	1.129324434308041191e+03	2.309048044803290054e+02	2.470344131695074168e+02
2.795529680084415936e-01	1.084337511538524495e+03	2.021445050318756671e+02	2.756292613365028501e+02
