8.899641224696953554e-03	5.068369585725655634e+04	8.058072011775262581e+03	-9.717630160767420602e+04
1.507912216506557788e-02	5.031865422172666149e+04	2.054359230077081520e+04	2.675308559759351920e+04
2.144790186456836667e-02	3.221357081897001262e+04	1.613230529375402330e+04	-1.311962457151725357e+04
2.783660776489276650e-02	2.300378481105604806e+04	1.882553926414567832e+04	-1.562416055988824382e+03
3.435099785803411021e-02	1.949226650767013780e+04	5.779529639308871083e+03	-4.560741725117362876e+03
4.047886761425745911e-02	1.621259763345168176e+04	1.348614268605206053e+04	8.160362803648409681e+03
4.676716683575679601e-02	1.397397188251015723e+04	9.566151421843504068e+03	1.430201570321698455e+03
5.308225101765951665e-02	1.129748916973579617e+04	7.658966213618583424e+03	1.776314905961831073e+03
5.945362440940590160e-02	1.172767847309294666e+04	8.706537645022641300e+03	9.456417105186079652e+02
6.576224814588792211e-02	9.803802784144474572e+03	7.283509340554962364e+03	2.083368698804455107e+03
7.196632906698736953e-02	9.404662243614564431e+03	7.526820741192423156e+03	-1.687709617481934629e+03
7.827860915688347743e-02	8.345604644691442445e+03	6.321521006457244766e+03	3.428123389677427468e+01
8.470398945834539672e-02	6.380391435268424175e+03	5.416291264611883889e+03	1.099902623455785488e+03
9.096854620527369817e-02	5.493466415236127432e+03	4.290384188415692734e+03	5.489871736088620224e+01
9.720789776830213169e-02	4.704036691872493975e+03	3.101033989750747423e+03	-4.974103962632885327e+02
1.034763038959366499e-01	4.543465969227898313e+03	2.906760766142318971e+03	4.304027108842234384e+02
1.097576444254559219e-01	4.403561760757972479e+03	3.130924578511203890e+03	4.647065255943901434e+02
1.160543084780093354e-01	3.856850495235160906e+03	2.471967912564939979e+03	2.472073945776044468e+02
1.223669666537485351e-01	3.817747826118253670e+03	2.306120302138631814e+03	1.158161406892442642e+02
1.286817263090294094e-01	3.421231374572882487e+03	2.161750270277379059e+03	1.577467626919171266e+02
1.349500801664080818e-01	3.223630552721674576e+03	1.947542760103340242e+03	6.011482486839339572e+02
1.411949558842147678e-01	2.718584023815958062e+03	1.727109622937561880e+03	3.843039947801649987e+02
1.475133575747468451e-01	2.624742053947663408e+03	1.756966881789130639e+03	3.359494685345488847e+02
1.537865074252268427e-01	2.336025833747812158e+03	1.459020819253484888e+03	2.016456307372222057e+02
1.600657544051110326e-01	2.231249653549131381e+03	1.352814251950118205e+03	2.007969410788724929e+02
1.663991168687080635e-01	2.038040521949079903e+03	1.235940641634632357e+03	1.148343915729968927e+02
1.727195645776442856e-01	1.997824602286225399e+03	1.208646551292180447e+03	1.554266428591661793e+02
1.789765213377084718e-01	1.898878696099914578e+03	1.134944741619787465e+03	3.286969606530659007e+02
1.852353690647852158e-01	1.737823062536841007e+03	9.229323781955068853e+02	6.773618715229611098e+01
1.914806787341157279e-01	1.651421140878774850e+03	8.073640480605151879e+02	1.829996367072244254e+02
1.977889868651535599e-01	1.538231471616017416e+03	8.005802552610413159e+02	1.131031360066145055e+02
2.040937735447724277e-01	1.437155582616545189e+03	7.404148339783025676e+02	2.652939344355623916e+02
2.103939302609846018e-01	1.381679653566813613e+03	6.613966631823807347e+02	1.937105597799190377e+02
2.166909709822301688e-01	1.270054302003408793e+03	6.094254301037586856e+02	2.701226379610773876e+01
2.229700281216152047e-01	1.214315730104425711e+03	6.027244814992084230e+02	1.741938279520629749e+02
2.292620027086341994e-01	1.164578572885669246e+03	5.608307438689521405e+02	1.316382352076469147e+02
2.355141508366812297e-01	1.112621755134061459e+03	5.298167458201786530e+02	2.309839986443918747e+02
2.417910583817859116e-01	1.049325883744441853e+03	4.614293526722389629e+02	1.920680077448342900e+02
2.480856539439619257e-01	1.008801832966871871e+03	4.320730225500730057e+02	9.156500421455143623e+01
2.543492256872954549e-01	9.592191734243116343e+02	4.092251180346719934e+02	1.686805238353398408e+02
2.606334251884805386e-01	9.023401777771971410e+02	3.940809391969808644e+02	1.626708107032010275e+02
2.669257370896960802e-01	8.679856619882647237e+02	3.556365787380462393e+02	6.246263776854195271e+01
2.732423343141155980e-01	8.097239624042038031e+02	3.130348345188064627e+02	8.383156272379780205e+01
2.795529680084415936e-01	7.898378878944751023e+02	3.004781320160627160e+02	6.862897684930125308e+01
2.858366292314493129e-01	7.506579730670733852e+02	2.798670526041680660e+02	1.442766584794626681e+02
2.920876271394311496e-01	7.299408293741672651e+02	2.345440171740683866e+02	1.139132640301681505e+02
2.983449844439822751e-01	6.872378714733254128e+02	2.268344533520382242e+02	1.305357933286428818e+02
3.046382639407197446e-01	6.579916315338327877e+02	1.968094710941476251e+02	1.032653496211480473e+02
3.109279127003197196e-01	6.424996497584601229e+02	1.804045385913442772e+02	1.127878241127472307e+02
3.172168171618398036e-01	6.014538743605221498e+02	1.771803397957066011e+02	1.531103632242281662e+02
3.235187567944423082e-01	5.801777226400134850e+02	1.350120498024961080e+02	1.212843758528598954e+02
3.298168217550395687e-01	5.511338474286236533e+02	1.421675410158100874e+02	1.260036376887564273e+02
3.361176429457156667e-01	5.305593256750564706e+02	1.448879879151221814e+02	1.086174947522457046e+02
3.423700375709273769e-01	5.131073723593453906e+02	1.098856216493643814e+02	1.242800635712962674e+02
3.486478192666269682e-01	4.939567342761660029e+02	9.097883623957012844e+01	1.259086586843738189e+02
3.549411614411318028e-01	4.819223202130504546e+02	9.722871389102019180e+01	9.912302683179717633e+01
3.611916935421040642e-01	4.647006544014498672e+02	6.196664269964696103e+01	1.246253497218887105e+02
3.674767089563572564e-01	4.414018906982649355e+02	5.939040017823943884e+01	8.911584795043297902e+01
3.737647795277591056e-01	4.245910456086859881e+02	5.291413493295011250e+01	1.080952899204313269e+02
3.800654031475132477e-01	4.103290867366608836e+02	3.796980370266579285e+01	8.917369099802617427e+01
3.863539861259823738e-01	3.995161090030653668e+02	3.634225889277646360e+01	1.112217771344822808e+02
3.926140181364449755e-01	3.862424425586410734e+02	2.690317660687129120e+01	1.091341569855483584e+02
3.989264500321934581e-01	3.694076768015223706e+02	2.260993289228366976e+01	1.031072023257060835e+02
4.052073244576828714e-01	3.570698584003520182e+02	2.119426992835228063e+01	1.147891863348474288e+02
4.114916477570477182e-01	3.489212843697926587e+02	3.337585556734841141e+00	9.486993716386315612e+01
4.177814272116491257e-01	3.334339210785773275e+02	1.457229237694740398e+01	1.025801204666092730e+02
4.240400648725131116e-01	3.238568338218984763e+02	-2.288699741027508949e-01	1.024423070160006404e+02
4.303425690270192283e-01	3.175853480677304219e+02	-2.794111835040900882e+00	1.033199018298671206e+02
4.366358560255625965e-01	3.100430797199658173e+02	-8.226070538467656235e+00	1.049415053252616161e+02
4.428996183220763605e-01	2.972494541094349074e+02	-1.817790668214003347e+01	1.053573169385280721e+02
4.491634418529859563e-01	2.860130791149769038e+02	-1.823020636792928428e+01	1.016285178596058643e+02
4.554414146254732731e-01	2.763225309162918393e+02	-2.318992915290801093e+01	9.215622485205214787e+01
4.617634470301058558e-01	2.696627387050609741e+02	-2.197738236933762934e+01	9.542798727346999499e+01
4.680644242023710433e-01	2.619319794819647882e+02	-3.076247764902944581e+01	9.161227756198978511e+01
4.743485242764365895e-01	2.524607114159191212e+02	-2.712020472627876089e+01	9.186244385729199280e+01
4.806356136815400082e-01	2.466890210574464106e+02	-3.433756502570422953e+01	9.613804354448035383e+01
4.869019258388697646e-01	2.399588275313808481e+02	-3.872118786052363504e+01	1.021661859896842799e+02
4.931697099599955947e-01	2.316806566673230918e+02	-3.900974804300202692e+01	9.289171364903752703e+01
4.994506747144535908e-01	2.276828435082320539e+02	-3.635900540411224569e+01	9.281890241927604279e+01
5.057159051335421429e-01	2.185066409206415585e+02	-4.028978627567061466e+01	9.339526922570787804e+01
5.119923996268095356e-01	2.112092218589397135e+02	-4.333723740781501022e+01	8.575778966664987024e+01
5.183126097768406826e-01	2.056189960343324685e+02	-5.027399691153375727e+01	8.908562121981050552e+01
5.246089638029100000e-01	2.008939709629835022e+02	-4.843622729384135539e+01	8.655378005184677193e+01
5.308757308483337267e-01	1.953675435731251184e+02	-4.942990081343143771e+01	8.495592969329429422e+01
5.371573527946726934e-01	1.906679699727914397e+02	-4.657103475752149535e+01	8.547624042001723410e+01
5.434579563783791256e-01	1.859987297814766691e+02	-5.254405291996965133e+01	8.847422241633420015e+01
5.497430652392217842e-01	1.817576370756761150e+02	-5.361894449713705768e+01	8.628664801376764615e+01
5.559937427501778773e-01	1.760051970971268531e+02	-5.609870043837887010e+01	8.859417738937176523e+01
5.622854676609657654e-01	1.717473475716191444e+02	-5.420166894079626729e+01	8.209084428284630519e+01
5.686011537227265711e-01	1.669849098235216900e+02	-5.586919265545878943e+01	8.438299586282886366e+01
5.748804589422079614e-01	1.633598409830354399e+02	-5.822814330888283507e+01	8.225288148547919320e+01
5.811550210340560296e-01	1.589835080441489197e+02	-5.569417553332486648e+01	8.302992626153248068e+01
5.874394496660968468e-01	1.537223750285921824e+02	-6.109878045431050708e+01	8.440483646983973642e+01
5.937176220296899176e-01	1.511766297767795777e+02	-5.571485712344738772e+01	7.984784600834841228e+01
5.999971954793682505e-01	1.478641401424798971e+02	-5.988967363336215755e+01	8.032475922190288031e+01
6.062679115124277596e-01	1.444824385177532520e+02	-6.218347610166535588e+01	7.859778542373705079e+01
6.125469576444534381e-01	1.417912635377543609e+02	-6.117042077731946392e+01	8.106953443725927855e+01
6.188477733041515272e-01	1.386857148763624252e+02	-6.192459268829466623e+01	8.223204669725174654e+01
6.251310567437898813e-01	1.361837350352472527e+02	-6.147655874223126915e+01	7.934219308752651045e+01
6.314027450383210560e-01	1.320938881489337291e+02	-6.127756626027044717e+01	8.101830326167919338e+01
6.377003562732055375e-01	1.299700386044593472e+02	-6.283902687498843420e+01	7.938238564935302577e+01
6.439857783314556494e-01	1.254804543161571502e+02	-6.113484383773059250e+01	7.474885402546567548e+01
6.502685417166111925e-01	1.233895586838494296e+02	-6.208405895700297350e+01	7.654508776719234220e+01
6.565586117699038216e-01	1.205620850086548614e+02	-6.237086759555656101e+01	7.570766893967059730e+01
6.628369282359254377e-01	1.184438539730496700e+02	-6.305629897326409861e+01	7.456654183988884199e+01
6.691185444962194362e-01	1.152047794329043029e+02	-6.237069316478932990e+01	7.547634180889588151e+01
6.754070198575605755e-01	1.125590536510977984e+02	-6.363481171836186689e+01	7.408637222781648290e+01
6.816835514593204692e-01	1.107459682635598170e+02	-6.221001607667452760e+01	7.462564599427672363e+01
6.879592533861698112e-01	1.079883885215618164e+02	-6.215802021156737567e+01	7.103108573664422920e+01
6.942344317039531587e-01	1.062323439896716906e+02	-6.110360640415895261e+01	7.294565312432632709e+01
7.005175402434737908e-01	1.041551456069856414e+02	-6.203534174071850060e+01	7.276251506935646773e+01
7.068124956608716758e-01	1.020715706441494319e+02	-6.149150370959538492e+01	7.038201580722775930e+01
7.131019009674921527e-01	9.998626382280269809e+01	-6.331917556011109838e+01	7.112336310088633695e+01
7.193918251171427247e-01	9.803231832802234180e+01	-6.272815763744949891e+01	6.929541239621322291e+01
7.256833807598113140e-01	9.619394853851827065e+01	-6.142084709383673413e+01	7.045864756919023364e+01
7.319652682709349989e-01	9.384174306781633845e+01	-6.244778416144576738e+01	6.978946811874401135e+01
7.382507990484923344e-01	9.202896954040490130e+01	-6.084293290066117521e+01	6.924262592291265150e+01
7.445265842115937893e-01	9.070836445258021286e+01	-6.223833433093270173e+01	6.975441567198787141e+01
7.507871101942712455e-01	8.910846079971372546e+01	-6.116334434026714462e+01	6.838894740564896324e+01
7.570758465316046459e-01	8.727684122816346246e+01	-6.087505828344139758e+01	6.626754138177454934e+01
7.633641233600957365e-01	8.556345716654061562e+01	-6.090692003065883853e+01	6.621992867385084480e+01
7.696462959862266917e-01	8.345675097606000747e+01	-5.876006521905019753e+01	6.594406255132497563e+01
7.759394865175414102e-01	8.197456102502013664e+01	-5.868695976333138020e+01	6.438511140817679745e+01
7.822329141989586843e-01	8.075579539948199681e+01	-5.946911687843655869e+01	6.623674568442191912e+01
7.885314936520240181e-01	7.960838743860831812e+01	-5.990200874737296033e+01	6.485100058511831378e+01
7.947896566979522071e-01	7.810669017614209508e+01	-5.913614335874584071e+01	6.519574489819240171e+01
8.010491096592354809e-01	7.659295395081674940e+01	-5.793112622597055861e+01	6.307679748005438114e+01
8.073364061727361651e-01	7.550234722833167211e+01	-5.947682889342811308e+01	6.424930020941204134e+01
8.136229488373866170e-01	7.423130877826508822e+01	-5.865160587919248769e+01	6.344362899615990870e+01
8.199152998961036776e-01	7.323112022507054064e+01	-5.856880359927833979e+01	6.389151838438964859e+01
8.261952636392789762e-01	7.134886273305293969e+01	-5.762458079935797173e+01	6.313131964887966774e+01
8.324897070080405914e-01	7.056718145899705519e+01	-5.733779291474223072e+01	6.231744899934549409e+01
8.387959309210778480e-01	6.923702277341118361e+01	-5.709470560544804840e+01	6.139598529438407581e+01
8.450634639703045181e-01	6.771820841537575575e+01	-5.602156786374547437e+01	6.038751374030290719e+01
8.513282867562648182e-01	6.701781245633618767e+01	-5.636725119186192501e+01	6.169473077638996017e+01
8.576198263902009566e-01	6.583282119624523432e+01	-5.557660137552038293e+01	6.089378321044567599e+01
8.639058477062415697e-01	6.485785179928117827e+01	-5.502476932986982661e+01	6.072103353661185565e+01
8.701838745487597837e-01	6.342684807838406869e+01	-5.435239715231121949e+01	5.920077221711778748e+01
8.764641096075268534e-01	6.276118444316237799e+01	-5.434088151112437259e+01	5.895560936965885190e+01
8.827503873399735745e-01	6.158418938467900716e+01	-5.384055372181800436e+01	5.758032852250215683e+01
8.890332768393869323e-01	6.101371708041536124e+01	-5.392259752455827737e+01	5.816049904104156809e+01
8.953084247113127780e-01	5.971369800810036566e+01	-5.326975379818708944e+01	5.787218914937577097e+01
9.015956521667095602e-01	5.862975855018748206e+01	-5.274696526253431728e+01	5.624854798921680299e+01
9.078833328094829680e-01	5.794372416512011625e+01	-5.264124452733931747e+01	5.699752604690132785e+01
9.141744106319863450e-01	5.696780207366654736e+01	-5.243293392295008459e+01	5.669525890237002841e+01
9.204630817717615043e-01	5.607426953937014247e+01	-5.164587315871954587e+01	5.600250704278432323e+01
9.267434415264711456e-01	5.499264496952466175e+01	-5.109889031773811041e+01	5.480371697792940466e+01
9.330324197354928906e-01	5.448179264309295178e+01	-5.078524785097943095e+01	5.520628929170801769e+01
9.393265785573878812e-01	5.393170491020696744e+01	-5.118638282922014326e+01	5.527954423623992142e+01
9.455974810398196650e-01	5.278386221556085189e+01	-4.994236926987763781e+01	5.463707402201113439e+01
9.518660018545171964e-01	5.190995466905701505e+01	-4.898223074172431524e+01	5.362554014318375550e+01
9.581413255531838757e-01	5.145215584329041292e+01	-4.983348822028444403e+01	5.374945250867276059e+01
9.644350945109106954e-01	5.080320086359115095e+01	-4.931296355518342267e+01	5.369065720619386184e+01
9.707355633568249820e-01	4.999171616537737606e+01	-4.863510396163658100e+01	5.315098289914064367e+01
9.770080768450029041e-01	4.928897142600160208e+01	-4.824004803213565395e+01	5.301198467229435352e+01
9.832823325363413414e-01	4.857880697631227207e+01	-4.804418769021088309e+01	5.195133197617749943e+01
9.895569691966674686e-01	4.815370750016666790e+01	-4.798336322522233388e+01	5.299792764261180622e+01
9.958456301921106979e-01	4.716460679534748834e+01	-4.730961498419153344e+01	5.170214267201277636e+01
1.002136210743837408e+00	4.675004562278355280e+01	-4.660329842316206594e+01	5.162592150323300899e+01
1.008404825335135424e+00	4.589872499149804241e+01	-4.651290027930726012e+01	5.067656818900569249e+01
1.014694149836243398e+00	4.525890321932033800e+01	-4.586325807051127867e+01	5.069605247388113867e+01
1.020992555437297167e+00	4.490965936508585088e+01	-4.589561706626786730e+01	5.073190570941841315e+01
1.027273980437394485e+00	4.416700437424577785e+01	-4.495773190818211873e+01	5.007013984898014058e+01
1.033559181896017254e+00	4.359691622326744209e+01	-4.474507990414726066e+01	4.995652433799208580e+01
1.039847557392594934e+00	4.299170707498724653e+01	-4.438345674743587921e+01	4.966309534283442417e+01
1.046126974943305088e+00	4.271308021539273625e+01	-4.446742714858341827e+01	4.957260882980983752e+01
1.052403436811028659e+00	4.187950886752929591e+01	-4.376438274480224067e+01	4.882090387598044146e+01
1.058680704651608684e+00	4.144659797882767549e+01	-4.317326146718679070e+01	4.823528346691310276e+01
1.064964333065789193e+00	4.076220176503396431e+01	-4.277789059631624013e+01	4.821686201846807762e+01
1.071256777440835473e+00	4.041515488952339297e+01	-4.270353801558127316e+01	4.806091723487096345e+01
1.077544048801078125e+00	3.974631805124254669e+01	-4.205392800929991637e+01	4.700042686225673805e+01
1.083824820188043603e+00	3.949020095142397224e+01	-4.209737689347301171e+01	4.693298163953212310e+01
1.090108023942816695e+00	3.879694506579516400e+01	-4.126217476949585716e+01	4.690511826215319502e+01
1.096389665956643222e+00	3.839731531116716212e+01	-4.101162407174883384e+01	4.662466690166074557e+01
1.102681132058841440e+00	3.779924452950111657e+01	-4.024108760405719210e+01	4.569417845273437706e+01
1.108963047594879958e+00	3.749482138133323161e+01	-4.061688498820268478e+01	4.609960373126112643e+01
1.115225428463759272e+00	3.709786182417372657e+01	-3.990269371253434372e+01	4.572210294957249488e+01
1.121502127614767863e+00	3.661096895899249404e+01	-3.958899943853241155e+01	4.540854163577454727e+01
1.127792573824792033e+00	3.607097264356465871e+01	-3.913302327735555508e+01	4.498457866328055843e+01
1.134089552668382961e+00	3.563953165232199893e+01	-3.865182071450085743e+01	4.445724287049755219e+01
1.140364049650405942e+00	3.534563754509641598e+01	-3.839977797324284836e+01	4.436150377705433101e+01
1.146639180320979445e+00	3.501080347652145974e+01	-3.835529154305805832e+01	4.455672737163557429e+01
1.152942412991649901e+00	3.452539349268121072e+01	-3.794723821475948000e+01	4.385845054247312191e+01
1.159228906751078814e+00	3.419983476185020521e+01	-3.768540601674826007e+01	4.364066328809703066e+01
1.165508721887268173e+00	3.384242387665419471e+01	-3.747560251979228241e+01	4.377893628486911126e+01
1.171793076256210320e+00	3.353747452245502814e+01	-3.722973305599072802e+01	4.334297929794680471e+01
1.178087436369658958e+00	3.311168465789542381e+01	-3.655882692745925766e+01	4.274824166639874790e+01
