8.899641224696953554e-03	9.582114562940139876e+03	-2.889604477246253964e+02	1.653108688767364129e+03
1.507912216506557788e-02	1.441011249057037458e+04	1.760580102277221522e+04	3.847622139905761287e+03
2.144790186456836667e-02	1.401553510401417225e+04	9.038662749388242446e+03	-3.486387075695753992e+03
2.783660776489276650e-02	1.232332690739946338e+04	6.449814206881495920e+03	-4.794432030381796039e+02
3.435099785803411021e-02	9.870180875398747958e+03	7.913924092798896709e+03	-3.363794799492498441e+03
4.047886761425745911e-02	1.011790603400480722e+04	1.015479572421671401e+04	7.619462737510934858e+03
4.676716683575679601e-02	8.781486111015728966e+03	5.001405062473340877e+03	6.549908610404324918e+02
5.308225101765951665e-02	8.517749724597506429e+03	8.373608963942044284e+03	1.936673793582910776e+03
5.945362440940590160e-02	8.128328477932413989e+03	5.876329834589195343e+03	-6.865412002890163876e+02
6.576224814588792211e-02	6.609153683503932371e+03	4.135835101642709560e+03	1.106625674021404393e+03
7.196632906698736953e-02	6.603577457361572669e+03	4.407897478129105366e+03	7.428285950836000211e+02
7.827860915688347743e-02	6.127500128930631945e+03	4.335128188237077666e+03	9.224745333134712837e+02
8.470398945834539672e-02	5.733133002285851944e+03	4.056146773352501441e+03	1.002807388563822656e+03
9.096854620527369817e-02	5.222440852718621500e+03	3.777130665596689596e+03	1.098259012051867330e+03
9.720789776830213169e-02	4.483299860491980326e+03	2.550822935694797707e+03	5.453959748658522813e+02
1.034763038959366499e-01	4.296983548469008383e+03	2.706228882925575817e+03	9.963625087007515049e+02
1.097576444254559219e-01	3.828748657859766354e+03	1.861185716475253685e+03	-2.093481185642807247e+02
1.160543084780093354e-01	3.421376679342784882e+03	1.865448114252820460e+03	2.275725505902850543e+01
1.223669666537485351e-01	3.362225809092362852e+03	2.117501584980087955e+03	3.621091973045073473e+02
1.286817263090294094e-01	3.073346881128177301e+03	1.779887760151887960e+03	4.384449269863087295e+01
1.349500801664080818e-01	2.943579356985588674e+03	1.705115505717825727e+03	6.014667169203113417e+02
1.411949558842147678e-01	2.825272161942319144e+03	1.636212138347624204e+03	3.976012215109009844e+02
1.475133575747468451e-01	2.603999125041758816e+03	1.388613307556621066e+03	2.833441680567977414e+02
1.537865074252268427e-01	2.423832386393839897e+03	1.361245388300050763e+03	7.006141987108557601e+01
1.600657544051110326e-01	2.206020622866520625e+03	1.077081993963955938e+03	2.284246213781566155e+02
1.663991168687080635e-01	2.087396709269734856e+03	1.042763275859979331e+03	1.826879943630706009e+02
1.727195645776442856e-01	1.943686477411758005e+03	8.560836987245991168e+02	2.519286821601998554e+02
1.789765213377084718e-01	1.822812760603597326e+03	7.484819703453139255e+02	3.321227944111528814e+02
1.852353690647852158e-01	1.727789474109345974e+03	8.844626822204716063e+02	2.201265142492067071e+02
